Account Number,Job Reference,Job Name,Job Status
KIMB1000,260,'803 NE 43rd Street - The Verona',Open
KIMB1000,261,'807 NE 43rd Court - The Sonoma lll',Open
KIMB1000,262,'2704 NW 167th Court - Kommes Residence',Open
KIMB1000,263,'1241 South 93rd Street - The Rockford 1056-13',Open
KIMB1000,264,'1393 South 95th Street - The Austin',Open
KIMB1000,265,'1307 NE 45th Street - The Berkshire 1146-14',Open
KIMB1000,266,'255 NE Pinehurst Circle - Scottsdale',Open
KIMB1000,267,'259 NE Pinehurst Circle - Scottsdale Hip Ends',Open
KIMB1000,268,'1276 South 93rd Street - Kingman III All Hip',Open
KIMB1000,269,"'468,470 NW Autumn Crest Drive - Duplex'",Open
KIMB1000,270,"'492,494 NW Autumn Crest Drive - Duplex'",Open
KIMB1000,271,'1264 South 93rd Street - Kensington',Open
KIMB1000,272,'10617 NW 75th Place - Phoenix V',Open
KIMB1000,273,'264 NE Pinehurst Circle - Michelangelo Villa- Sarcone',Open
KIMB1000,274,'10609 NW 75th Place - Monaco III',Open
KIMB1000,275,'1619 NW 27th Court - Kensington',Open
KIMB1000,276,'1229 NE 45th - Phoenix III',Open
KIMB1000,277,'1808 NW Reinhart Drive - The Austin',Open
KIMB1000,278,'10521 NW 75th Place - Kensington',Open
KIMB1000,279,'1619 SW Cascade Falls Drive - DeGraaff Residence',Open
KIMB1000,280,'1206 NE 47th Street - 1157-14',Open
KIMB1000,281,"'425,427 NW Autumn Crest Drive - Duplex'",Open
KIMB1000,282,"'532,534 NW Autumn Crest Drive - Duplex'",Open
KIMB1000,283,"'451,453 NW Autumn Crest Drive - Duplex'",Open
KIMB1000,284,"'475,477 NW Autumn Crest Drive - Duplex'",Open
KIMB1000,285,'1216 South 93rd Street - Bower Residence',Open
KIMB1000,286,'741 North Ankeny Blvd',Open
KIMB1000,287,'256 NE Pinehurst Circle - Michelangelo ll Villa 1039-14',Open
KIMB1000,288,'252 NE Pinehurst Circle - Michelangelo Villa lll 1157-14',Open
KIMB1000,289,'240 NE Pinehurst Circle - Scottsdale ll 1195-14',Open
KIMB1000,290,'1623 SW Cascade Falls Drive - Fisher Residence',Open
KIMB1000,291,'708 NE 44th Court - Clark Residence  1135-14',Open
KIMB1000,292,"'499,501 NW Autumn Crest Drive - Duplex'",Open
KIMB1000,293,"'533,535 NW Autumn Crest Drive - Duplex'",Open
KIMB1000,294,'2716 NW 167th Court - Kensington Plan',Open
KIMB1000,295,'15503 Maple Drive - Kensington Plan Lee Residence',Open
KIMB1000,296,'1025 South 93rd Street - Sedona',Open
KIMB1000,297,'307 NE Pinehurst Circle - Scottsdale',Open
KIMB1000,298,'736 NE 44th Court - Bellaire',Open
KIMB1000,299,'2908 NW Sharmin Drive - Kensington',Open
KIMB1000,300,'1710 SW Cascade Falls Drive - Caruso',Open
KIMB1000,301,'728 NE 44th Court - Korbel',Open
KIMB1000,302,'1222 NE 45th Street - Kensington',Open
KIMB1000,303,'308 NE Pinehurst Circle - Williamsburg',Open
KIMB1000,304,'304 NE Pinehurst Circle - Brookridge ll Elev B',Open
KIMB1000,305,'203 NE Georgetown Blvd - Brookridge ll',Open
KIMB1000,306,'211 NE Georgetown Blvd - Scottsdale',Open
KIMB1000,307,'263 NE Pinehurst Circle - Stonechase ll',Open
KIMB1000,308,'2109 NE Oak Drive - Oak Crest 1073-15',Open
KIMB1000,309,'1090 South 93rd Street - Sonoma',Open
KIMB1000,310,'513 NE Brookridge Circle - Denning Residence',Open
KIMB1000,311,'422 NE Brookridge Circle - Brookrodge ll',Open
KIMB1000,312,'4508 NE Sienna Court - Infinity Plan',Open
KIMB1000,313,'1319 NE 45th Street - Benson Residence',Open
KIMB1000,314,'442 NE Brookridge Circle - Brookridge ll',Open
KIMB1000,315,'General Purchases',Open
KIMB1000,316,'403 NE Brookridge Circle - Brookridge ll',Open
KIMB1000,317,'1611 NW 27th Court - The Austin Elev. B 3rd Car',Open
KIMB1000,318,'1607 NW 27th Court - Kinman III',Open
KIMB1000,319,'2920 NW Sharmin Drive - Sedona',Open
KIMB1000,320,"'553,555 NW Autumn Crest Drive - Duplex W/O'",Open
KIMB1000,321,"'575,577 NW Autumn Crest Drive - Duplex W/O'",Open
KIMB1000,322,'1217 NE 45th Street - Oliva',Open
KIMB1000,323,'1205 South 93rd Street - Flagstaff ll     1040-14',Open
KIMB1000,324,'704 NE 44th Court - Scheve Residence 1075-15',Open
KIMB1000,325,'1327 NE 45th Street - Silvers 1079-15',Open
KIMB1000,326,'1723 Glenleven Terrace',Open
KIMB1000,327,'4901 161st - Kensington Schuster Residence',Open
KIMB1000,328,'1215 NE 51st Street - Trevino ll Wilson',Open
KIMB1000,329,'2407 NE Oak Drive - Village At Briarwood',Open
KIMB1000,330,'1316 NE 51st Street - Kensington Cape Cod 1141-15',Open
KIMB1000,331,'1308 NE 51 Street - Kingman lll Hip 1121-14',Open
KIMB1000,332,'1055 South 93rd Street - Kensington Cape Cod 1141-15',Open
KIMB1000,333,'2503 NE Oak Drive - Village At Briarwood',Open
KIMB1000,334,'1219 NE 51st Street - Vintage',Open
KIMB1000,335,'1226 NE 51st Street - Berkley Phillips Residence',Open
KIMB1000,336,'367 NE Pinehurst Circle - Stonechase ll',Open
KIMB1000,337,'375 NE Pinehurst Circle - Williamsburg-Knutson Residence',Open
KIMB1000,338,'1323 NE 45th Street - Strawn Residence',Open
KIMB1000,339,'4418 NE 45th Court - Wanninger Residence',Open
KIMB1000,340,'2810 NW Sharmin Drive - Phoenix ll Plan',Open
KIMB1000,341,'268 NE Pinehurst Circle - 1143-15',Open
KIMB1000,342,'2814 NW Sharmin Drive - 1140-15',Open
KIMB1000,343,'340 NE Pinehurst Circle - Suhr Residence',Open
KIMB1000,344,'4915 161st Street - Schmidt',Open
KIMB1000,345,'1306 NE 45th Street - Patel ll Residence',Open
KIMB1000,346,'675 Indian Ridge Drive - Phoenix VI',Open
KIMB1000,347,'3850 Woodland Court - Infinity - Cape Cod',Open
KIMB1000,348,'502 NE Brookridge Court - Burkhart Custom',Open
KIMB1000,349,'685 Indian Ridge Drive - Kensington Cape Cod',Open
KIMB1000,350,'695 Indian Ridge Drive - Burberry II',Open
KIMB1000,351,'1443 Arrow Leaf Lane - Kensington',Open
KIMB1000,352,'4209 NE Hillcrest Court - Kimberley Residence',Open
KIMB1000,353,'432 NE Brookridge Court - Brookridge V',Open
KIMB1000,354,'2785 North Ankeny Blvd - Suite 17',Open
KIMB1000,355,'276 NE Pinehurst Circle - Michelangelo Villa III',Open
KIMB1000,356,'1312 NE 51st Street - Berkshire',Open
KIMB1000,357,'4401 NE 45th Court - Jay & Rehka Thakor',Open
KIMB1000,358,'880 South 92nd Street - Brookridge II',Open
KIMB1000,359,'873 South 92nd Street - Melrose',Open
KIMB1000,360,'874 South 92nd Street - The Manor Ranch',Open
KIMB1000,361,'879 South 92nd Street - Melrose II',Open
KIMB1000,362,'358 NE Pinehurst Circle - Bates Res - Scottsdale II',Open
KIMB1000,363,'2015 NW 31st Street - Kensington - Cape Cod',Open
KIMB1000,364,'1803 3rd Avenue SW - The Oak Crest',Open
KIMB1000,365,'7609 Silverstone Court - Infinity',Open
KIMB1000,366,'316 NE Pinehurst Circle - Scottsdale II',Open
KIMB1000,367,'4410 NE 45th Court - The Flagstaff Ranch',Open
KIMB1000,368,'2109 NW 29th Court - The Korbel',Open
KIMB1000,369,'4414 NE 45th Court - Phoenix VI',Open
KIMB1000,370,'1225 NE 45th Street - McCaig Residence',Open
KIMB1000,371,'General Purchases',Open
KIMB1000,372,'1405 Arrow Leaf Lane - Berkley Ranch',Open
KIMB1000,373,'452 NE Brookridge Court - Oakcrest Ranch',Open
KIMB1000,374,'1160 South 93rd Street - The Austin',Open
KIMB1000,375,'2011 NW 31st Street - Berkley Ranch',Open
KIMB1000,376,'272 NE Pinehurst Circle - Brookridge II',Open
KIMB1000,377,'423 NE Brookridge Court - Brookridge II',Open
KIMB1000,378,'413 NE Brookridge Court - Oak Crest 3 Car',Open
KIMB1000,379,'363 NE Pinehurst Circle - Oak Crest 3 Car',Open
KIMB1000,380,'312 NE Pinehurst Circle - Melrose',Open
KIMB1000,381,'General Purchases  Misc Parts',Open
KIMB1000,382,'General Purchases-To Office',Open
KIMB1000,383,'10095 Hickman Court - Suite 3',Open
KIMB1000,384,'2005 SE Delaware Avenue',Open
KIMB1000,385,'9168 Yarrow Court - Austin Elev. B',Open
KIMB1000,386,'402 NE Brookridge - Brookridge II',Open
KIMB1000,387,'1218 NE 51st Street - Debont Residence',Open
KIMB1000,388,'502 North Ankeny Blvd - Suite 22 put by blue door',Open
KIMB1000,389,'2507 NE Oak Drive - Village At Briarwood',Open
KIMB1000,390,'2511 NE Oak Drive - Village At Briarwood',Open
KIMB1000,391,'502 North Ankeny Blvd - Do Not Use',Open
KIMB1000,392,'3855 Wildwood Court - Flagstaff-Miller',Open
KIMB1000,393,'9150 Yarrow Court - Kensington-McCartan',Open
KIMB1000,394,'244 NE Pinehurst Circle - Voss-Melrose',Open
KIMB1000,395,'248 NE Pinehurst Circle - The William 1017-16',Open
KIMB1000,396,'412 NE Brookridge Court - Oak Crest Ranch',Open
KIMB1000,397,'355 NE Pinehurst Circle - Berkley Villa',Open
KIMB1000,398,'337 NE Pinehurst Circle - Oak Crest Ranch',Open
KIMB1000,399,'359 NE Pinehurst Circle - Brookridge II',Open
KIMB1000,400,'321 NE Pinehurst Circle - Michelangelo',Open
KIMB1000,402,'1317 NE 51st Street - Williamsburg-Gopal/Sunitha',Open
KIMB1000,403,'9180 Yarrow Court - Clifton III-Sunkara',Open
KIMB1000,404,'9156 Yarrow Court - Kayithi Residence',Open
KIMB1000,405,'9162 Yarrow Court - Patolla Residence',Open
KIMB1000,406,'1309 NE 51st Street - Bellaire',Open
KIMB1000,407,'1413 South Arrowleaf Lane - Burberry II',Open
KIMB1000,408,'4512 NE Sienna Court - Infinity - Jorgensen',Open
KIMB1000,409,'897 South 92nd - Brookridge II - Bowman',Open
KIMB1000,410,'1214 NE 51st Street - Kingman Ranch',Open
KIMB1000,411,'Blank Account',Open
KIMB1000,412,'16100 Brookview Drive - Berkley',Open
KIMB1000,413,'1313 NE 51st Street - Burberry II',Open
KIMB1000,414,'705 Indian Ridge Drive - Austin - Elev. B',Open
KIMB1000,415,'1451 South Arrowleaf Lane - Austin Elev. B',Open
KIMB1000,416,'2922 NW Abilene Road - Bellaire',Open
KIMB1000,417,'5124 NE Seneca Drive - Kensington',Open
KIMB1000,418,'2785 North Ankeny Blvd - Suite #25',Open
KIMB1000,419,'6806 SE Bellagio Court - Unit F (Far North End)',Open
KIMB1000,420,'6806 SE Bellagio Court - Unit A (Far South End)',Open
KIMB1000,421,'1311 NE 45th Street - Myrie Residence',Open
KIMB1000,422,'885 South 92nd Street - The Manor II',Open
KIMB1000,423,'1222 NE 51st Street - Ong Res. (Berkley)',Open
KIMB1000,424,'9196 Jamison Drive - Manor II',Open
KIMB1000,425,'9186 Jamison Drive - Melrose II',Open
KIMB1000,426,'3890 Wildwood Court - Kensington',Open
KIMB1000,427,'332 NE Pinehurst Circle - Oak Crest Ranch',Open
KIMB1000,428,'351 NE Pinehurst Circle - Brookridge II',Open
KIMB1000,429,'347 NE Pinehurst Circle - Scottsdale II',Open
KIMB1000,430,'2926 NW Abilene Road - Michelangelo',Open
KIMB1000,431,'433 NE Brookridge Circle - Brookridge II',Open
KIMB1000,432,'3910 Wildwood Court - The Loe Ranch',Open
KIMB1000,433,'336 NE Pinehurst Circle - Brookridge II',Open
KIMB1000,434,'886 South 92nd Street - OakCrest Ranch',Open
KIMB1000,435,'362 NE Pinehurst Circle - Berkley',Open
KIMB1000,436,'9174 Yarrow Court - Berkley - Garver',Open
KIMB1000,437,'891 South 92nd Street - Manor II',Open
KIMB1000,438,'4405 NE 45th Court - Phoenix VI',Open
KIMB1000,439,'1465 South Arrowleaf Lane - Mick',Open
KIMB1000,440,'1125 South 93rd Street - Bellaire',Open
KIMB1000,441,'443 NE Brookridge Court - Oak Crest',Open
KIMB1000,442,'453 NE Brookridge - Brookridge II',Open
KIMB1000,443,'1322 NE 45th Court - 1 1/2 Story- Side Load',Open
KIMB1000,444,'9176 Jamison Drive - Melrose II',Open
KIMB1000,445,'1105 Colt Lane - Flagstaff Ranch',Open
KIMB1000,446,'1185 South 93rd Street - Mick',Open
KIMB1000,447,'9115 Jamison Drive - Oak Crest',Open
KIMB1000,448,'9136 Jamison Drive - The William',Open
KIMB1000,449,'Cody Shepherd - 3211 SE 8th Street',Open
KIMB1000,450,'3211 SE 8th',Open
KIMB1000,451,'10741 NW 111th Avenue - Phoenix IV',Open
KIMB1000,452,'6806 SE Bellagio Court - Suite 103',Open
KIMB1000,453,'6806 SE Bellagio Court - Suite 102',Open
KIMB1000,454,'1009 14th Street SE - Cameron Residence',Open
KIMB1000,455,'2918 NW Abilene Road - Kensington Cape Cod',Open
KIMB1000,456,'4421 NE 45th Court - Kaur Residence',Open
KIMB1000,457,'2102 NW 30th Court - The Leo Ranch',Open
KIMB1000,458,'715 Indian Ridge Drive - Berkshire',Open
KIMB1000,459,'523 NE Brookridge Court - Oakcrest Ranch',Open
KIMB1000,460,'2785 North Ankeny Blvd Ste 22 - Brookridge ll Elev B',Open
KIMB1000,461,'512 NE Brookridge Court - Brookridge II 1214-17',Open
KIMB1000,462,'3870 Wildwood Court - Burberry III',Open
KIMB1000,463,'9144 Yarrow Court - Stepan - Bellaire',Open
KIMB1000,464,'9166 Jamison Drive - Melrose-Snook',Open
KIMB1000,465,'2785 North Ankeny Blvd Suite22 - Shop',Open
KIMB1000,466,'9420 Greenbelt Drive',Open
KIMB1000,467,'3815 Wildwood Court - Infinity - Custom',Open
KIMB1000,468,'9156 Jamison Drive - Custom Brookridge IV',Open
KIMB1000,469,'1315 NE 45th Street - Flagstaff BDS 1197-17',Open
KIMB1000,470,'9141 Yarrow Court - Infinity',Open
KIMB1000,471,'1305 NE 53rd Court - Burberry II Huisman',Open
KIMB1000,472,'483 NE Brookridge Circle - Oakcrest - Harms Residence',Open
KIMB1000,473,'9146 Jamison Drive - Jungmann Residence',Open
KIMB1000,474,'1437 Arrowleaf Lane - Weston Plan',Open
KIMB1000,475,'4413 NE 45th Court - Yavitz Residence',Open
KIMB1000,476,'1421 South Arrowleaf Lane - Magnolia Plan',Open
KIMB1000,477,'463 NE Brookridge Circle - Oakcrest Ranch',Open
KIMB1000,478,'2106 NW 29th Court - Kensington II',Open
KIMB1000,479,"'717,721 Pinehurst Way - Walkout Duplex'",Open
KIMB1000,480,"'829,833 Pinehurst Way'",Open
KIMB1000,481,"'820,824 Pinehurst Way'",Open
KIMB1000,482,"'828,832 Pinehurst Way'",Open
KIMB1000,483,"'212,216 Hickory Way'",Open
KIMB1000,484,'Will Call',Open
KIMB1000,485,'872 South Brookings Court - Melrose Ranch - Bardole',Open
KIMB1000,486,'371 NE Pinehurst Circle - Berkley Villa',Open
KIMB1000,487,'473 NE Brookridge Circle - Brookridge IV - Schneider',Open
KIMB1000,488,'PO Box 369',Open
KIMB1000,489,'PO Box 369',Open
KIMB1000,490,'1930 NW 31st Street',Open
KIMB1000,491,'503 NE Brookridge Court',Open
KIMB1000,492,'493 NE Brookridge Circle',Open
KIMB1000,493,'2409 6th Street South West - Jordan Kramer Residence',Open
KIMB1000,494,'2004 NW 31st Street - Taylor',Open
KIMB1000,495,'328 NE Pinehurst - Williamsburg BTO',Open
KIMB1000,496,'311 NE 31st Street - Hudson Villa',Open
KIMB1000,497,'4504 NE Sienna Court - Palmer Ranch',Open
KIMB1000,498,'10793 NW 111th Avenue - Farmhouse',Open
KIMB1000,499,'2409 NE Little Beaver Court - Kensington',Open
KIMB1000,500,'1325 NE 47th Street',Open
KIMB1000,501,'2101 NW 29th Court - Bloyer Residence',Open
KIMB1000,502,'5030 NE Seneca Drive - Burberry 11',Open
KIMB1000,503,'2812 NW Abilene Road - Geneva 2 Story',Open
KIMB1000,504,'850 Sandstone Point - Michelangelo 11',Open
KIMB1000,505,'9145 Jamison Drive - Brookridge II',Open
KIMB1000,506,'1221 NE 53rd Court - Kensington II',Open
KIMB1000,507,'210 NW Autumn Crest Drive',Open
KIMB1000,508,'3019 NW Abilene Road - Berkley',Open
KIMB1000,509,'855 Sandstone Point - Watkins 2 Story',Open
KIMB1000,510,'366 NE Pinehurst Circle - Everest',Open
KIMB1000,511,'3830 Woodland Court - Phoenix II',Open
KIMB1000,512,'1926 NW 31st Street - Lane Ranch',Open
KIMB1000,513,'840 Sandstone Point - Taylor Plan',Open
KIMB1000,514,'2209 NE Oak Drive',Open
KIMB1000,515,'3006 NW Abilene Road - Lane Ranch',Open
KIMB1000,516,"'821,825 Pinehurst Way - Daylight Duplex'",Open
KIMB1000,517,"'733,737 Pinehurst Way - Walkout Duplex'",Open
KIMB1000,518,'3002 NW Abilene Road - Havana',Open
KIMB1000,519,"'725,729 Pinehurst Way - Walkout - Both Covered Decks'",Open
KIMB1000,520,'2207 West 10th Avenue - Rowe Residence',Open
KIMB1000,521,'1922 NW 31st Street',Open
KIMB1000,522,"'805,809 Pinehurst Way'",Open
KIMB1000,523,"'812,816 Pinehurst Way'",Open
KIMB1000,524,'1918 NW 31st Street',Open
KIMB1000,525,'706 Patchett Drive NE',Open
KIMB1000,526,'700 Patchett Drive NE',Open
KIMB1000,527,'802 Patchett Drive NE',Open
KIMB1000,528,'710 Patchett Drive NE',Open
KIMB1000,529,'820 Sandstone Point - The Ella Ranch 3 Car',Open
KIMB1000,530,'830 Sandstone Point - The Rio',Open
KIMB1000,531,'866 South Brookings Court - The Manor II Ranch',Open
KIMB1000,532,'5120 NE Seneca Drive - The Magnolia Plan',Open
KIMB1000,533,'320 NE Pinehurst Circle - Hudson Villa',Open
KIMB1000,534,'404 Lacy Circle - Havana 3',Open
KIMB1000,535,"'804,808 Pinehurst Way - Walkout/ Both Cov''d Decks'",Open
KIMB1000,536,'10846 NW 111th Avenue - Harlon',Open
KIMB1000,537,'10792 NW 111th Avenue - Palmer',Open
KIMB1000,538,'9135 Jamison Drive - Oakcrest Ranch',Open
KIMB1000,539,'9125 Jamison Drive - Brookridge II',Open
KIMB1000,540,'9107 Greenway Drive - Brookridge II W/4 Season',Open
KIMB1000,541,'324 NE Pinehurst - Berkley Villla',Open
KIMB1000,542,'2500 North 7th Avenue Place E - Reece',Open
KIMB1000,543,'2501 North 7th Avenue Place E - Rio 3',Open
KIMB1000,544,'2424 North 7th Avenue Place E - Lane 2 Car',Open
KIMB1000,545,'Blank',Open
KIMB1000,546,'702 East 26th Street North',Open
KIMB1000,547,'2506 North 7th Avenue Place E',Open
KIMB1000,548,'2510 North 7th Avenue Place E',Open
KIMB1000,549,'102 Hickory Way - Narrow Ranch',Open
KIMB1000,550,'5238 NE Sienna Court - Holtz Residence',Open
KIMB1000,551,"'104,108 Hickory Way - Walkout'",Open
KIMB1000,552,'5026 NE Seneca Drive - Huygen Residence',Open
KIMB1000,553,'5128 NE Seneca Drive - Palmer II',Open
KIMB1000,554,'803 Patchett Drive NE',Open
KIMB1000,555,"'813,817 Pinehurst Way'",Open
KIMB1000,556,'1713 NW 31st Street - Hudson - Sydow Residence',Open
KIMB1000,557,'1917 NW 31st Street - Rio 3 Car',Open
KIMB1000,558,'3850 Wildwood Court - Charlotte',Open
KIMB1000,559,'3820 Wildwood Court - Burberry II',Open
KIMB1000,560,'103 East 6th Street',Open
KIMB1000,561,'11555 NW Trost Way ',Open
KIMB1000,562,'3011 NW Abilene Road - Hudson II',Open
KIMB1000,563,'125 East Bridge Road - Hudson Villa',Open
KIMB1000,564,'124 East Bridge Road - Reece Plan',Open
KIMB1000,565,'2808 Abilene Road - Markayla II',Open
KIMB1000,566,'Blank Job',Open
KIMB1000,567,'1210 NE 53rd Court - Aspen Ranch',Open
KIMB1000,568,"'112,116 Hickory Way'",Open
KIMB1000,569,'5237 NE Sienna Court - Kensington III',Open
KIMB1000,571,'4505 NE Sienna Court - Nicolette Plan',Open
KIMB1000,572,'4509 NE Sienna Court - Charlotte Plan',Open
KIMB1000,573,'9183 Greenway Drive - William A - BTO',Open
KIMB1000,574,'5132 NE Seneca Drive - Berkley Ranch',Open
KIMB1000,575,'9110 Greenway Drive - Oakcrest II',Open
KIMB1000,576,'9126 Greenway Drive - Melrose III',Open
KIMB1000,577,'15705 Hickory Drive - Austin',Open
KIMB1000,578,'4824 159th Street - Palmer Ranch II',Open
KIMB1000,579,'5233 NE Sienna Court - Sanders Residence',Open
KIMB1000,580,'2105 NW 29th Court - Geneva II',Open
KIMB1000,581,'10956 NW 111th Avenue - Sedona',Open
KIMB1000,582,'10847 NW 111th Avenue - Wilton',Open
KIMB1000,583,'716 Pinehurst Way - Single Unit',Open
KIMB1000,584,'2113 NW 29th Court - Heirloom',Open
KIMB1000,585,"'204,208 Hickory Way - Townhome'",Open
KIMB1000,586,"'120,124 Hickory Way - Townhome'",Open
KIMB1000,587,"'728,732 Pinehurst Way - Townhome'",Open
KIMB1000,588,"'720,724 Pinehurst Way - Townhome'",Open
KIMB1000,589,'4417 NE 45th Court - Phoenix Angled Garage',Open
KIMB1000,590,'6014 NE Terrace Ridge Drive - Snook Residence',Open
KIMB1000,591,'723 NE Maple Street - Gage''s Personal',Open
KIMB1000,592,'1309 NE 53rd Court - Phoenix II',Open
KIMB1000,593,'234 Crossroads Court - Hudson Ranch',Open
KIMB1000,594,'3895 Wildwood Court - Kensington Plan',Open
KIMB1000,595,'9154 Greenway Drive - Brookridge II',Open
KIMB1000,596,'9138 Greenway Drive - Oak Crest Ranch',Open
KIMB1000,597,'10955 NW 111th Avenue - Markayla Ranch',Open
KIMB1000,598,'3003 NW Beechwood Court - Markayla III Ranch',Open
KIMB1000,599,'4205 NE Hillcrest Court - Phoenix Angled Garage',Open
KIMB1000,600,'1219 SW Des Moines Street - Conrad 2 Story',Open
KIMB1000,601,'11718 NW Brookfield Court - Phoenix Angled Garage',Open
KIMB1000,602,'760 Indian Ridge Drive - Geneva II',Open
KIMB1000,603,'6106 NE Briarwood Drive - Margot',Open
KIMB1000,604,'878 South Brookings Court - Oakcrest II Ranch',Open
KIMB1000,605,'2101 NW 31st Street - Trevino',Open
KIMB1000,606,'860 South Brookings Court - Melrose II',Open
KIMB1000,607,'6007 NE Sherman Drive - Burberry II',Open
KIMB1000,608,'16316 North Park Drive - Hudson III',Open
KIMB1000,609,'859 South Brookings Court - Oakcrest II Ranch',Open
KIMB1000,610,'865 South Brookings Court - Oakcrest',Open
KIMB1000,611,'750 Indian Ridge Drive - Benjamin',Open
KIMB1000,612,'2109 NW Crabapple Drive - Kensington III',Open
KIMB1000,613,'5009 NW 162nd Street - Lieber Residence',Open
KIMB1000,614,'15504 Springbrook Trail - Weston II',Open
KIMB1000,615,'1213 NE 53rd Court - Twitchell Residence',Open
KIMB1000,616,'11015 NW 111th Avenue - Wilton II',Open
KIMB1000,617,'884 South Brookings Court - Dubois Residence',Open
KIMB1000,618,'315 Crossroads Court - Hudson III',Open
KIMB1000,619,'16420 North Valley Drive - Hudson Ranch',Open
KIMB1000,620,'16427 North Valley Drive - Markayla III',Open
KIMB1000,621,'6010 NE Terrace Rdige Drive - Infinity Side Load',Open
KIMB1000,622,'853 South Brookings Court - Oak Crest Ranch',Open
KIMB1000,623,'854 South Brookings Court - Brookridge II',Open
KIMB1000,624,'5909 NE Sherman Drive',Open
KIMB1000,625,'9170 Greenway Drive - Oakcrest III',Open
KIMB1000,626,'9189 Greenway Drive - Oakcrest',Open
KIMB1000,627,'16319 North Park Drive - Melrose III Ranch',Open
KIMB1000,628,'11174 NW 108th Court - Schultz Residence',Open
KIMB1000,629,'155 Crossroads Court - Hudson III',Open
KIMB1000,630,'1510 West Walnut Street - Suite 105',Open
KIMB1000,631,'11967 NW Brookfield Court - Benson Residence',Open
KIMB1000,632,'875 Sandstone Point - Terragon',Open
KIMB1000,633,'885 Sandstone Point',Open
KIMB1000,634,'1510 West Walnut Street - Suite 109',Open
KIMB1000,635,'3015 NW Abilene Road - Hudson III',Open
KIMB1000,636,'11185 NW 108th Court',Open
KIMB1000,637,'2804 NW Abilene Road - Gunn Residence',Open
KIMB1000,638,'4908 162nd Street - Kensington Plan',Open
KIMB1000,639,'704 NE 22nd Court',Open
KIMB1000,640,'9177 Greenway Drive',Open
KIMB1000,641,'5000 162nd Street',Open
KIMB1000,642,'General Purchases',Open
KIMB1000,643,'11067 NW 111th Avenue - Colson GL',Open
KIMB1000,644,'700 NE 22nd Court',Open
KIMB1000,645,'11192 NW 108th Court',Open
KIMB1000,646,'Will Call-New Shop',Open
KIMB1000,647,'6009 NE Briarwood Drive',Open
KIMB1000,649,'2003 NW 31st Street',Open
KIMB1000,650,'10518 NW 75th Place',Open
KIMB1000,651,'11725 NW Brookefield Court - Bakke Residence',Open
KIMB1000,652,'9138 Greenway Drive - Brookridge II',Open
KIMB1000,653,'1921 NW 31st Street - Colson B',Open
KIMB1000,654,'16404 North Valley Court - The Mick',Open
KIMB1000,655,'General Purchases',Open
KIMB1000,656,'5913 NE Sherman Drive',Open
KIMB1000,657,'1015 Mils Court - Markayla III',Open
KIMB1000,658,'9131 Greenway Drive',Open
KIMB1000,659,'9163 Greenway Drive',Open
KIMB1000,660,'9145 Greenway Drive - William III',Open
KIMB1000,661,'9119 Greenway Drive',Open
KIMB1000,662,'5246 NE Seneca Drive - Burberry II',Open
KIMB1000,663,'6003 NE Sherman Drive',Open
KIMB1000,664,'2807 NW Beechwood Street - Burberry II',Open
KIMB1000,665,'2302 NW 29th Court - Burberry II',Open
KIMB1000,666,'4409 NE 45th Court - Colson Ranch',Open
KIMB1000,667,'334 Forest',Open
KIMB1000,668,'334 Forest - Forest Avenue Outreach',Open
KIMB1000,669,'334 Forest Avenue',Open
KIMB1000,671,'6006 NE Terrace Ridge Drive - Reiter Residence',Open
KIMB1000,672,'6121 NE Sherman Drive',Open
KIMB1000,673,'11663 NW Brookefield Court',Open
KIMB1000,674,'16309 Northpark Drive',Open
KIMB1000,675,"'2732,2738 Fleur Drive'",Open
KIMB1000,676,"'2724,2733 Fleur Drive'",Open
KIMB1000,677,"'2710,2722  Fleur Drive'",Open
KIMB1000,678,'Will Call',Open
KIMB1000,679,'921 Richland Court',Open
KIMB1000,680,'6013 Briarwood Drive',Open
KIMB1000,681,'2916 Jerry Street',Open
KIMB1000,682,'6117 NE Sherman',Open
KIMB1000,683,'1220 NW Arbor Court',Open
KIMB1000,684,'1576 Stonewood Drive',Open
KIMB1000,685,'4644 176th Court',Open
KIMB1000,686,'5729 Grand Avenue',Open
KIMB1000,687,'8078 NW 28th Lane',Open
KIMB1000,688,'3755 Fieldstone Drive',Open
KIMB1000,689,'3715 Fieldstone Drive',Open
KIMB1000,690,'200 NW Woodmoor Drive',Open
KIMB1000,691,'189 East Bridge Road',Open
KIMB1000,692,'709 Walker Circle',Open
KIMB1000,693,'503 16th Avenue Court SE',Open
KIMB1000,694,'5111 164th Street',Open
KIMB1000,695,'908 NE 12th Street',Open
KIMB1000,696,'29365 Hickory Lodge Drive',Open
KIMB1000,697,'527 16th Avenue Court NE',Open
KIMB1000,698,'6104 NE Terrace Ridge Drive',Open
KIMB1100,1,'General Purchases',Open
KIMB1100,2,'3016 NW 5th Street - Main House',Open
KIMB1100,3,'3016 NW 5th Street - Garage',Open
KIMB1100,4,'3211 SE 8th Street - Cody''s House',Open
KIMB1200,1,'General Purchases',Open
KIMB1200,2,'2710 NE Trilein Drive',Open
KIMB1200,3,'1320 NE 47th Street',Open
KIMB1200,4,'Will Call',Open
KIMB1200,5,'3102 NE Huntington Lane',Open
KIMB1200,6,'1215 NE 47th Street',Open
KIMB1200,7,'422 NE 18th Street - Shannon''s House',Open
